0.783794,0.999274,1.04665,1.01593,1.15184,1.57166,1.92474,1.56536,1.60267,1.73988,1.53938,1.50738,0.976309,0.948785,0.836398,0.821403,0.560534,0.909103,0.251748,0.125047,0.161802,0.139412,-0.229563,-0.359483,-0.68775,-1.17373,-0.684672,-1.53722,-1.54476,-0.843047,-1.05081,-1.46133,-1.30848,-1.14249,-1.08873,-1.36335,-0.935307,-1.1082,-1.34852,-0.585763,0.234322,-0.0991949,0.995663,0.894849,0.771387,0.671048,0.617414,1.48817,0.906896,0.696402,0.841219,1.18065,0.552264,0.648332,0.175662,-0.593631,-0.741915,-0.440257,-0.976634,-0.981341,-1.59151,-0.780856,-0.637362,-1.43732,-0.567548,-1.15535,-1.31065,-0.803134,-0.283898,-0.00962707,0.00362531,0.0594741,-0.818879,-0.283633,-0.950526
1.29354,1.51791,1.59187,1.56713,1.14421,1.32032,0.470263,0.091337,-0.0256649,0.618679,0.9369,1.07497,1.21983,1.33775,1.33943,1.60739,1.38474,1.55675,0.343097,-0.064827,0.178573,0.172929,-0.303872,0.821576,1.18498,1.09572,1.02511,0.00371586,-0.420636,0.563872,-0.306133,-0.400054,0.403461,-0.396565,-0.321275,-0.921669,-0.601963,-0.750315,-1.28723,-0.644988,0.0286666,-0.655187,-1.18648,-1.02679,-0.234804,1.85213,-0.551198,0.492009,-1.0446,-1.02677,-0.902007,-1.78472,-1.4849,-1.67885,-1.90031,-0.903355,0.275165,-0.0299013,-0.803149,-0.487267,-0.98024,-1.34487,-1.33426,-1.67866,-1.33493,-1.01683,-1.44181,0.485649,0.712223,0.225693,0.694589,0.627968,0.451475,-0.184639,-0.249905
-1.08623,2.02503,1.22391,0.900908,0.923571,1.85512,1.26443,0.647309,0.692408,1.00141,1.43293,0.966786,0.467515,0.342396,0.505283,-0.155962,-0.0619948,0.328234,-0.641854,-0.921767,-1.00851,-0.949057,-0.933562,-1.93501,-1.81452,-0.564199,-0.172479,0.0676587,-0.104635,0.310851,0.101652,0.122445,0.970092,0.135265,1.20482,0.260796,1.0361,0.983251,0.325132,0.336898,0.321958,0.812212,-0.83055,-0.245779,0.691626,-0.797299,-0.945396,0.61242,-1.54847,-0.11296,1.1946,-0.0546004,0.217209,0.537612,0.336686,-1.06175,-0.29226,1.7998,-0.486295,-0.327658,0.86152,-0.890585,0.393203,-3.29993,-0.962379,-1.00401,-1.08634,0.255656,0.0236195,-0.666862,0.00302321,0.420685,-0.304334,-0.709301,-2.93751
1.78348,0.810997,0.687051,0.62756,0.94348,1.26717,2.48792,1.43265,1.46195,0.738387,-0.161991,0.210077,0.597529,1.53021,1.5188,-0.256506,0.247412,0.747449,1.26673,0.839695,0.688007,0.745837,1.35848,0.788946,-0.654037,1.1751,0.33297,-0.050819,-0.161169,0.779464,-0.419833,-1.01386,-0.827422,-0.49181,-0.472781,-1.5214,-1.57393,-1.97967,-1.07676,-1.64441,-0.498386,-1.63266,-0.988178,-0.309921,-1.78142,-1.62791,0.32777,-1.65504,-1.08129,-0.30042,-2.14204,-0.617609,0.29776,-0.351454,-0.114361,0.31472,-0.456791,0.13445,-0.82935,1.89015,-0.902885,-0.219474,-0.179025,-0.235008,0.698191,0.105696,0.374893,-0.216956,-0.463649,0.33409,-0.903472,0.347345,-0.410783,0.150899,0.18116
-0.00240227,-0.566015,-0.554007,-1.03165,-0.40631,0.131471,0.313798,-0.0659587,-0.208717,-0.243473,0.129232,0.620245,-0.135554,-0.574626,-0.424853,0.374479,0.315655,0.714558,1.18017,0.632392,0.828267,0.700943,0.600081,1.20319,1.09577,1.29155,1.5736,1.53184,1.49025,1.67952,1.57004,1.17301,1.91192,2.05231,0.962708,0.577435,1.26923,1.15807,1.05783,-0.154013,-0.339079,-0.482971,-0.405278,0.024726,-0.67577,-0.705427,-0.428815,-1.51985,-1.34493,1.19389,-0.307987,-1.31701,-0.223067,-1.73232,-0.53002,-0.124388,-0.433216,0.471361,-1.18407,-2.47774,-1.36517,-1.57054,-1.19327,-0.993729,-1.36956,-0.958045,-0.641304,-0.571574,-0.154579,-0.146612,-0.600129,0.280842,-2.03585,-0.422039,0.511528
0.914632,1.25056,0.676864,1.82575,1.64331,1.03358,0.519134,0.883198,0.421257,1.39019,2.06789,2.5971,1.72293,1.40578,1.69617,1.58578,0.385412,0.803499,0.616198,0.148408,-0.560582,-1.44778,-2.28626,-0.485682,-0.675152,-0.970887,-0.445038,-0.47836,-0.493491,-0.33255,0.631247,-0.299532,-0.308963,-0.392728,-0.468402,-0.887345,-0.541334,0.220057,-0.244382,0.00922669,0.315297,0.13363,0.00768809,0.21595,0.37534,-0.57958,0.450547,-1.00218,0.713525,0.996175,0.127108,-0.0618453,-0.632467,0.230789,-0.900019,-1.43337,-0.501888,-1.80019,0.0231419,-1.9571,-1.15114,-0.639126,-0.0664292,-1.55538,-1.15331,0.0328298,-0.289874,-2.2959,0.190924,-0.344355,-0.0272481,0.437492,-0.668468,0.302459,-0.622733
1.2627,0.932122,0.936428,0.754656,1.14521,1.17932,1.78731,1.82324,1.9614,1.60503,1.48691,2.10588,1.67856,1.8312,1.38063,1.16283,0.710843,1.15714,0.337904,-0.559842,-0.199139,-0.310578,-0.628471,-0.377099,-0.231384,-0.242373,-0.255074,-0.238793,-0.485766,-0.210635,-0.111387,-1.29754,-1.25974,-0.596658,-0.890901,0.0921052,-0.412973,-0.0034839,-0.0381895,-0.139917,-0.21633,0.357125,0.261316,0.230422,-0.0983329,-0.076898,-0.289659,-0.801738,0.371811,0.165321,0.157783,0.463027,-0.19421,0.370651,0.25821,-0.362296,-0.242498,-0.447951,-0.164585,-1.61127,-1.99264,-1.9267,-2.08002,-1.81929,-1.77616,-1.67226,-0.907776,-1.0889,-0.467173,-0.549803,-0.943984,-0.614817,0.217292,-0.0290781,0.679932
1.71487,1.24774,1.29657,0.845077,1.47602,2.1456,1.89965,2.34959,2.17297,1.77478,0.572305,0.931084,-0.190686,-0.910058,-0.715293,-0.457957,-0.419422,-0.202376,0.353555,-0.185769,-0.0443543,0.0984133,-0.204714,-0.618531,-0.589059,-0.741587,-0.727057,-1.00712,-1.39761,-0.952196,-0.992725,-2.07845,-1.98688,-1.86317,-1.7807,-2.303,-1.5274,-0.766215,-0.333393,0.0224671,-0.0823122,-0.26689,0.82011,1.04877,-0.0712382,-0.231464,0.614773,0.714635,0.326202,0.52876,-0.356941,0.350797,0.860831,0.579284,0.393217,1.14778,0.170467,0.197305,-0.102461,-0.668814,-0.133621,-0.368726,-0.287627,-0.642974,-0.597596,-0.806354,-0.787906,0.477895,0.284596,-0.145383,0.128084,0.000507274,0.388588,-0.296879,0.909615
1.06082,0.56737,0.567111,-0.132003,-0.919203,-1.27913,-1.86271,-1.6112,-1.52429,-1.61607,-1.58525,-1.67611,-1.05341,-1.82244,-1.59797,-1.76826,-1.59094,-1.37058,-1.22992,-1.116,-1.10933,-0.903077,-0.943209,-0.766971,-0.702657,-0.31957,-0.676987,-0.320364,-0.129194,-0.575502,-0.477007,0.0518702,0.01155,0.341877,-0.246934,0.465626,0.546526,0.539643,1.63839,0.423994,0.61723,-0.866768,0.559096,0.514697,0.343743,0.169338,0.85188,0.408132,0.442147,0.592507,0.400496,0.458376,0.810675,0.910592,0.862214,1.27256,0.962277,1.14627,0.43649,1.35469,1.35513,1.71137,1.25603,1.26713,1.49596,1.36225,1.49537,0.179506,0.389736,0.00602297,0.412467,0.451055,0.299893,0.321882,0.461067
0.462777,0.459618,-0.375244,-0.188255,-1.48883,-1.75786,-1.51426,-0.017717,-0.0846958,0.543432,0.24724,0.610194,0.383164,1.02527,1.14708,-0.0517698,1.24805,1.82087,1.95911,1.20959,1.80872,1.67584,1.78133,1.30138,1.11187,0.889673,0.587317,-0.465195,-0.198852,0.0236223,-0.207266,-1.05666,-1.05993,-2.03412,-1.30925,-1.21547,-1.50013,-1.9484,-0.92793,-0.387879,-0.3903,-0.604399,0.465897,-0.0539861,0.348371,0.0957382,-0.0781581,-0.288259,0.735644,0.940124,0.23327,0.899993,0.14801,0.79137,0.448917,0.410237,-0.0726472,-0.0786525,-0.248801,-2.21066,-1.2371,-0.595412,-0.597096,0.221987,-0.0760201,-0.190018,0.0416955,-0.956483,-1.71996,-0.0568353,-1.49708,-0.433459,1.19817,1.66417,0.235306
-1.58171,0.689579,0.80956,-0.263445,0.183637,0.973517,1.23287,1.91687,1.01505,2.11734,1.73446,1.55242,1.5209,1.07474,0.764736,-0.456186,0.905316,0.800551,1.14208,1.09039,0.571462,0.791579,0.703991,0.320318,0.0829511,-0.546192,0.195489,-1.60769,-1.34563,-1.52226,-1.7165,-0.466503,-0.636662,-0.167021,-0.693049,0.085911,-0.373977,-0.159081,-0.784886,-0.899665,0.426438,0.596084,1.22501,0.554219,0.970936,0.558264,0.474654,0.436208,1.29615,0.518841,1.08842,0.136883,0.302126,-0.0535129,-1.0543,-0.735516,-1.32598,-1.02092,-1.24698,-1.19466,-1.91902,-0.875805,0.751049,-0.781645,-1.51453,-1.17906,-1.34869,-0.324268,0.371634,0.202136,-0.398895,-0.454187,-1.21805,-1.00523,-1.31307
1.00274,0.748249,1.42643,0.406714,1.29783,0.83431,1.71886,0.769618,1.12434,2.0268,0.512928,1.01234,0.880737,2.32211,1.57924,-0.440736,-1.33482,-0.589444,0.674909,0.00790513,0.337904,0.633529,1.40046,1.45191,-0.467392,1.11656,0.886287,0.255267,0.736927,0.594699,-0.259672,-0.220404,0.264253,-0.58434,1.08211,-0.899186,-0.726913,-2.48617,-1.70663,-0.803013,-0.725648,-0.0286094,-0.237909,0.508319,-1.00342,-1.22969,-0.332222,-0.472367,-0.9016,0.759188,-0.906075,1.0703,0.257942,0.451728,0.226287,-0.609087,-1.05079,-0.820077,-1.36265,-1.20248,-2.10774,-1.63825,-1.00968,-1.01943,0.14304,-0.193322,-0.733014,-0.858204,-1.01396,-0.52305,-0.596937,0.0587202,-0.430581,0.43193,0.512106
1.65812,1.62659,1.44246,2.32804,1.58318,1.05738,2.51907,0.746853,0.627751,-1.82184,-0.283967,0.0488953,1.39902,0.641014,-0.473823,0.0230536,-0.152619,0.433797,0.128458,-0.336316,0.642815,0.330003,-0.112067,0.0745424,0.830847,-0.290883,0.443213,0.421025,0.41307,0.29007,0.392949,-1.46379,-1.17745,-1.32099,-1.50293,-1.02814,-0.905611,-1.27716,-0.945278,-0.82177,-0.253933,0.244047,1.28473,-0.58803,-0.459303,-0.0748474,0.307473,-1.30161,1.6326,0.331798,0.28423,0.476813,0.0793223,0.697151,0.3487,0.0627926,0.153141,-0.361765,0.0747756,-2.6209,-2.21665,-0.994995,-0.718921,-0.324516,-0.576336,-0.789605,-0.899207,-1.26335,-0.112703,-0.679069,-0.993833,0.277517,0.746948,1.35047,0.689487
1.27427,0.371739,0.0475326,-0.914148,-1.32557,-1.93912,-2.4423,-1.49571,-0.796509,-0.164721,-0.713799,-0.0554308,-0.817001,-0.542308,-0.514075,-1.52644,-1.76671,-0.584132,-1.33321,-1.71577,-1.58209,-1.78642,-0.881977,-0.879435,-0.643787,-0.511171,-0.724487,-0.707594,-1.02683,-0.608437,-0.636173,0.532344,0.671176,1.0798,0.608501,0.787147,0.49343,0.653981,2.22016,0.917179,0.546346,0.333767,-1.47377,-0.100481,-0.0967562,0.391375,0.21439,-0.3579,0.30574,0.936115,-0.221886,-0.0762821,0.594988,0.576338,0.417014,1.13656,0.971155,0.739746,0.425338,2.24203,1.44919,1.88869,0.887163,0.950066,0.592515,0.858369,0.885151,1.0184,0.447414,0.539681,0.499623,0.363691,0.239941,0.811262,0.043084
1.10672,0.373551,0.473613,0.539334,0.680586,1.51607,2.01826,2.02963,2.03979,1.23159,0.446795,0.815052,-0.0158961,-0.338524,-0.427769,0.0372459,0.571115,0.712642,0.760098,0.834223,0.94111,0.454279,-0.0963846,1.06151,0.743845,0.671991,0.969085,1.39981,1.218,1.12923,1.26686,-0.420787,0.251712,-0.564141,0.256622,-0.585929,-0.200762,-0.29772,0.221369,-0.242007,0.0488902,1.09265,-0.195531,-0.115349,-0.438893,-1.11259,-0.837908,0.0649241,-0.671217,-1.36672,-0.390129,-0.590065,-0.878733,-0.563299,-1.04373,0.598166,0.696347,1.69292,-0.370623,-1.2621,-1.27002,-2.13168,-1.88164,-2.29255,-1.55912,-1.85807,-1.0768,-0.560512,-0.990088,-0.843919,-0.431012,-0.475552,-1.09262,-0.730469,-0.744769
0.831503,0.982664,0.648621,-0.0230373,-1.71529,-2.83923,-2.56173,-1.98938,-1.79965,-0.816953,-0.655132,-0.70908,-0.726279,0.507283,-0.135193,0.107095,0.510731,-0.591631,-0.217785,0.802721,-0.923716,0.500065,-0.0582541,0.231862,0.0410255,-0.281203,-0.0626042,0.366998,0.585503,-0.336527,0.32493,-0.193566,-0.704395,-0.00714033,0.00390231,0.978568,0.739384,1.02841,-0.0948194,0.476283,-0.256142,0.239734,0.762191,-0.358385,-0.157286,0.826648,-0.145007,-0.383785,0.0547939,-0.63721,-1.0332,-1.1885,-0.708046,0.459678,-0.287067,0.249893,0.386709,0.67815,-1.02053,-0.798197,-0.878167,0.0935336,-0.0609787,0.0234521,-0.959,-0.455295,-0.308831,0.725923,1.32707,3.06378,1.60436,2.71129,1.94995,0.63765,1.61588
1.6078,1.95194,2.27636,1.22019,1.77881,2.33641,2.73031,2.39274,2.06931,1.02484,1.05131,1.47886,0.0355646,0.421362,-0.277802,-0.205888,0.51104,0.749727,0.0346862,-0.688348,0.149725,-0.0875691,-0.553387,-0.50043,-0.419819,0.0909085,0.109234,0.160153,0.0258884,0.114292,0.42329,-1.29734,-0.227717,0.667628,-1.20104,-0.476474,-0.714046,-0.483171,-0.287218,-1.67559,-0.500135,-0.718696,-0.261771,0.423954,0.24342,-0.652446,-0.864027,-0.252903,-0.526014,-0.78308,0.246823,-0.0961215,0.385842,0.143447,-0.213635,-0.238872,-0.20414,-0.194321,-1.25215,0.812963,0.370632,-1.22085,-1.50835,-1.13727,-1.20039,-1.26086,-1.03017,-0.258655,0.358384,-0.388871,-0.322599,-0.654689,-0.906189,-1.15225,-1.50254
0.66882,0.00494233,-0.0569843,0.115112,0.687907,1.08779,1.71214,1.75204,1.6624,1.88594,1.09444,1.55175,1.00637,1.08221,1.09405,1.5895,1.15228,1.43029,0.782633,0.265663,0.0764679,0.752982,0.298013,0.309756,-0.461012,0.257095,0.54816,1.2485,1.08673,0.309014,0.636337,0.682378,0.0239349,0.228999,0.352124,0.158461,0.200663,0.0581906,-0.988739,-1.45026,-0.965191,-0.417731,-1.39473,-1.16778,-0.893602,-0.767439,-0.662296,-1.15515,-1.03387,-0.570226,-0.584264,-0.0863466,-1.50734,-1.87499,-0.907604,-1.30387,-1.70045,-1.50606,-1.21115,-2.38693,-1.07814,-1.29713,-1.30146,-0.378528,-0.477395,-0.669434,-0.359148,-0.433282,0.278998,0.624653,0.129533,0.659877,0.712799,0.748845,0.0397294
-0.0282122,1.62434,1.535,1.22131,1.13065,0.338621,-1.0862,0.0239353,0.992924,1.07049,1.18296,1.47789,0.607217,0.324073,0.0922734,-0.560983,-0.00896245,0.748107,-0.425852,-1.2875,-1.17063,-0.866461,-1.21755,-0.774503,-0.515967,-0.622889,-0.380324,-0.106509,-0.266747,0.239853,0.247761,-1.54721,0.589075,-1.12639,0.793844,-0.308219,0.168777,-1.16575,-1.73394,-0.671069,-1.27989,-1.12896,-0.96155,-0.99629,-0.842474,-0.613332,0.0323991,0.831054,0.562772,-0.5442,1.91975,2.40246,-0.883768,1.36515,2.09399,-1.60096,-0.855625,-2.14083,-0.996595,-0.528049,-0.946302,-0.16955,0.209352,-0.26691,-0.661717,0.249538,0.391178,0.162488,0.664172,0.754027,1.25904,0.784624,0.897715,1.08827,1.21178
0.931713,2.14526,1.84672,1.86035,1.83788,1.17099,2.12541,0.776495,0.229741,0.328538,0.301601,0.795062,0.650446,0.178513,0.656997,0.92626,0.776929,0.43344,0.142954,-0.00946613,0.172054,-0.293225,0.39602,-1.34905,-1.19358,-1.36947,-1.9765,-2.15849,-1.81916,-2.29225,-1.73331,0.0793191,-0.719278,-0.133947,-0.265086,-0.59391,-0.308289,-0.955833,-0.855401,-0.707033,0.30855,-1.02268,-1.16685,0.434423,1.6175,0.345245,-0.304566,0.109439,-0.442895,-0.233658,0.39018,-0.105333,1.12935,1.43032,0.826236,0.74474,1.0116,0.270506,0.505816,0.30402,0.983698,0.0224155,-0.323555,-0.875889,0.00155014,0.444566,-0.510812,-0.618027,-0.307354,-0.492437,-0.880557,-1.33998,-1.23513,-0.567747,-0.482109
-0.58352,0.250331,1.11492,0.512086,1.04635,0.0964999,-0.140264,0.925553,0.2507,0.689345,0.535298,0.620843,0.62703,-0.357624,0.420487,-0.476916,1.14091,-0.419032,-0.338822,0.434386,-1.92022,-1.65949,-0.392841,0.171243,0.309205,-0.842903,-1.9149,-0.862975,-2.51295,0.538547,-0.358021,0.334084,0.575332,0.991487,0.863941,1.16931,0.98556,0.732914,1.00862,0.508503,1.29279,2.38316,2.27715,0.285512,1.86602,0.466347,-1.48984,0.125245,-1.67185,0.559378,0.550752,0.0270334,0.232497,-0.0815392,0.590712,-0.592811,0.0182234,-1.25661,-1.17896,0.24577,0.725761,-0.959675,-0.520023,0.143991,0.217202,-0.61732,-1.40167,-0.0952116,-0.0939398,0.538216,-0.89809,-2.11261,-0.332169,-1.32541,-1.99104
1.88862,1.26926,1.84487,1.078,1.46171,0.67854,0.642588,1.20439,0.948337,1.89668,1.32597,1.68505,1.17839,0.528975,0.593232,0.126907,-0.988439,-1.15411,-1.09909,0.227451,-0.704457,-0.47185,-1.03467,0.87395,-0.713568,-0.681041,-0.697491,-1.45567,-1.1571,-1.2257,-1.7124,0.133992,0.0770468,0.27147,-0.0662399,0.563765,0.628964,0.680146,0.9221,1.34048,0.317296,1.45442,-0.394137,-1.15874,-1.21711,-0.239257,-0.0542011,0.389669,-0.759465,-0.276518,0.275688,-0.931993,-0.133085,-0.782974,-1.05816,0.426974,-0.352647,-1.05528,-0.413717,-0.109149,-0.931872,-1.74179,-0.862867,-2.08512,-0.233722,-1.57961,-0.745143,0.950096,0.85021,-0.636772,0.609023,-0.945674,1.72197,0.0578881,0.736678
0.214858,-0.874985,-0.833367,-1.91317,-1.30656,-1.34036,-2.49646,-1.64475,-1.397,-1.43506,-0.905903,-1.54943,0.0796658,-1.16056,-1.00796,-1.01691,0.302284,-0.247015,0.834207,1.15993,0.885397,1.21836,0.782867,0.879707,0.594566,0.696951,1.01303,-0.810927,-0.694201,0.943811,-0.148776,-1.39523,-1.60285,-1.20769,-1.26073,-1.70176,-1.07262,-1.48499,0.0501244,-0.0507225,-0.187307,0.0581592,-0.443097,-0.414044,0.954357,0.379297,1.27807,0.347685,0.175171,0.617732,0.0749415,0.535561,1.62753,0.555111,1.08638,0.981336,0.860782,1.52696,1.72692,0.0277686,0.397465,0.784662,0.5623,0.753882,1.37858,0.823228,0.848053,-0.101197,0.318056,0.748738,0.538723,0.31929,0.514714,0.502694,0.745753
